film_id,film_name,actor_id,actor_name
Q4142288,Голубая стрела,Q1977703,Pavel Luspekayev
Q4142421,Голубка,Q2003697,Anatoly Borisovich Kuznetsov
Q4142164,The Voices of Our Neighbourhood,Q2064150,Hrachia Nersisyan
Q4142135,Golos,Q4081950,Alexander Belinsky
Q4142285,Blakytna troyanda,Q4093660,Yelena Borzova
Q4142135,Golos,Q4423418,Anatoly Slivnikov
Q4142285,Blakytna troyanda,Q12169269,Olena Chekan
Q4142288,Голубая стрела,Q4276173,Aleksey Maksimov
Q4142285,Blakytna troyanda,Q4344658,Yevhen Paperny
Q4142135,Golos,Q3740637,Ekaterina Vasilieva
Q4142288,Голубая стрела,Q18009128,Konstantin Bartashevich
Q4142288,Голубая стрела,Q18009122,Anatoly Alekseyev
Q4142288,Голубая стрела,Q19908406,Andrey Goncharov
Q4142135,Golos,Q4265604,Vsevolod Shilovsky
Q4142289,Голубая чашка,Q4144760,Yury Gorobets
Q4142289,Голубая чашка,Q4178422,Svetlana Zhgun
Q4142289,Голубая чашка,Q4210192,Vladimir Kalmykov
Q4142288,Голубая стрела,Q15065389,Neonila Hnepovska
Q4142285,Blakytna troyanda,Q4089302,Oleksiy Bohdanovych
Q4141110,Годен к нестроевой,Q4349983,Viktor Perevalov
Q4142164,The Voices of Our Neighbourhood,Q1071764,Pavel Arsyonov
Q4142289,Голубая чашка,Q4111576,Pavel Vinnik
Q4142289,Голубая чашка,Q4158007,Aleksandra Denisova
Q4142288,Голубая стрела,Q4322639,Boris Novikov
Q4141211,Годы молодые,Q4525346,Stepan Shkurat
Q4142288,Голубая стрела,Q19758757,Anvar Turaev
Q4142164,The Voices of Our Neighbourhood,Q20512397,Yervand Ghazanchyan
Q4140885,Говорит Москва,Q800029,Lyubov Sokolova
Q4142164,The Voices of Our Neighbourhood,Q13052198,Arman Kotikyan
Q4142289,Голубая чашка,Q4307997,Irina Murzaeva
Q4142288,Голубая стрела,Q3890302,Henrikh Ostashevsky
Q4142288,Голубая стрела,Q15064363,Aleksey Bakhar
Q4142288,Голубая стрела,Q15065083,Vladimir Volchik
Q4140885,Говорит Москва,Q4129903,Inna Vykhodtseva
Q4142557,Голубой карбункул,Q2655731,Algimantas Masiulis
Q4140932,Говорящая обезьяна,Q471740,Armen Dzhigarkhanyan
Q4142557,Голубой карбункул,Q7240311,Edgars Liepiņš
Q4142289,Голубая чашка,Q4495926,Svetlana Kharitonova
Q4141211,Годы молодые,Q4426149,Andriy Sova
Q4141211,Годы молодые,Q4497030,Alexandr Chvylja
Q4142557,Голубой карбункул,Q4098574,Valentin Bukin
Q4141211,Годы молодые,Q18409022,Serhiy Sibel
Q4142288,Голубая стрела,Q1979065,Ivan Pereverzev
Q4142164,The Voices of Our Neighbourhood,Q13052754,Yesaya Yesayan
Q4142421,Голубка,Q4107030,Pyotr Velyaminov
Q4142421,Голубка,Q4317935,Daniil Netrebin
Q4142421,Голубка,Q4479565,Valentina Ushakova
Q4142421,Голубка,Q4536951,Sergei Yakovlev
Q4142421,Голубка,Q447193,Anatoly Solovyov
Q4140885,Говорит Москва,Q4103367,Aleksey Vanin
Q4142164,The Voices of Our Neighbourhood,Q20511263,Gurgen Gen
Q4142557,Голубой карбункул,Q4132614,Boris Galkin
Q4142285,Blakytna troyanda,Q433411,Igor Dmitriev
Q4142421,Голубка,Q4538135,Igor Yankovsky
Q4142288,Голубая стрела,Q4089549,Yury Bogolyubov
Q4140932,Говорящая обезьяна,Q1660403,Valeri Zolotukhin
Q4142285,Blakytna troyanda,Q4069250,Lyudmila Arinina
Q4142421,Голубка,Q4458671,Vladimir Tikhonov
Q4142285,Blakytna troyanda,Q4217379,Yury Katin-Yartsev
Q4110507,Viva Gardes-Marines!,Q285330,Kristina Orbakaitė
Q4140885,Говорит Москва,Q4315752,Boris Nevzorov
Q4109958,Wind in the Face,Q1069040,Oleg Zhakov
Q4137207,Northern Crusades,Q4365000,Eugenija Pleškytė
Q4110507,Viva Gardes-Marines!,Q2376215,Sergei Nikonenko
Q4109958,Wind in the Face,Q4289819,Alexander Melnikov
Q4110380,Взрослая дочь молодого человека,Q3391400,Albert Filozov
Q4140885,Говорит Москва,Q4366588,Nikolay Pogodin
Q4140885,Говорит Москва,Q15074545,Viktor Terekhov
Q4137207,Northern Crusades,Q4347158,Vytautas Paukštė
Q4110415,Explosion after midnight,Q4327602,Tamara Nosova
Q4110166,Вечер старинных русских водевилей,Q784509,Yury Yakovlev
Q4110166,Вечер старинных русских водевилей,Q2626298,Vasily Lanovoy
Q4110839,Vizhu tsel,Q4461502,Givi Tokhadze
Q4110166,Вечер старинных русских водевилей,Q4167811,Lyudmila Drebneva
Q4137926,Loss of Sensation,Q1394208,Vladimir Gardin
Q4133833,Гармония,Q4211687,Yuri Kamornyj
Q4110562,Vid na zhitelstvo,Q4494047,Victoria Fyodorova
Q4110415,Explosion after midnight,Q3955153,Semyon Sokolovsky
Q4110415,Explosion after midnight,Q4197469,Kyunna Ignatova
Q4133833,Гармония,Q7241584,Antonina Leftiy
Q4110415,Explosion after midnight,Q4280721,Guzh Manukyan
Q4134333,Гашим,Q4282647,Amasi Martirosyan
Q4134333,Гашим,Q16400117,Stepan Demuryan
Q4110507,Viva Gardes-Marines!,Q2373179,Mikhail Yefremov
Q4110839,Vizhu tsel,Q4067416,Nina Antonova
Q4133833,Гармония,Q12099967,Viktor Demetrash
Q4110878,Визит в Ковалёвку,Q4067416,Nina Antonova
Q4110383,Grown Up Children,Q2399011,Zoya Fyodorova
Q4110415,Explosion after midnight,Q718622,Frunzik Mkrtchyan
Q4110879,Vizit damy,Q3740637,Ekaterina Vasilieva
Q4110415,Explosion after midnight,Q4460586,Gurgen Tonunts
Q4134333,Гашим,Q16401089,Tigran Ayvazyan
Q4110383,Grown Up Children,Q960027,Aleksandr Demyanenko
Q4109864,Весёлые расплюевские дни,Q469557,Anatoli Papanov
Q4133693,Гарем Степана Гуслякова,Q4263630,Vladimir Litvinov
Q4110562,Vid na zhitelstvo,Q4329539,Leonid Obolensky
Q4110507,Viva Gardes-Marines!,Q68537,Lyudmila Gurchenko
Q4110507,Viva Gardes-Marines!,Q544641,Mikhail Boyarsky
Q4110415,Explosion after midnight,Q4219377,Vladimir Kenigson
Q4110507,Viva Gardes-Marines!,Q4180064,Sergey Zhigunov
Q4110383,Grown Up Children,Q4148913,Alexey Gribov
Q4110879,Vizit damy,Q1964037,Valentin Gaft
Q4133643,"Gardes-Marines, Ahead!",Q4286240,Olga Mashnaya
Q4134604,Where is the Nophelet?,Q726105,Vladimir Menshov
Q4133643,"Gardes-Marines, Ahead!",Q544641,Mikhail Boyarsky
Q4110507,Viva Gardes-Marines!,Q3888966,Natalya Gundareva
Q4137910,Disappearance of 'The Eagle',Q1071878,Nikolay Annenkov
Q4133643,"Gardes-Marines, Ahead!",Q4180064,Sergey Zhigunov
Q4137207,Northern Crusades,Q1430811,Leonardas Zelčius
Q4110383,Grown Up Children,Q3560924,Andrey Tutyshkin
Q4137207,Northern Crusades,Q2655731,Algimantas Masiulis
Q4137207,Northern Crusades,Q4122814,Aleksandr Vokach
Q4110415,Explosion after midnight,Q4307997,Irina Murzaeva
Q4109864,Весёлые расплюевские дни,Q1509164,Georgy Millyar
Q4137910,Disappearance of 'The Eagle',Q3894049,Sergei Stolyarov
Q4137207,Northern Crusades,Q12647823,Algimantas Voščikas
Q4133833,Гармония,Q447193,Anatoly Solovyov
Q4110415,Explosion after midnight,Q4168495,Mikaela Drozdovskaya
Q4110166,Вечер старинных русских водевилей,Q1071709,Grigori Abrikosov
Q4110507,Viva Gardes-Marines!,Q2372665,Dmitry Kharatyan
Q4137910,Disappearance of 'The Eagle',Q21094541,Viktor Gromov
Q4110166,Вечер старинных русских водевилей,Q4276040,Lyudmila Maksakova
Q4133643,"Gardes-Marines, Ahead!",Q4272285,Tatyana Lyutaeva
Q4133643,"Gardes-Marines, Ahead!",Q4521937,Vladimir Shevelkov
Q4137926,Loss of Sensation,Q1964680,Sergey Martinson
Q4137207,Northern Crusades,Q12655055,Gediminas Girdvainis
Q4110839,Vizhu tsel,Q1366720,Nikolay Olyalin
Q4110839,Vizhu tsel,Q4241317,"Критенко, Юрий Григорьевич"
Q4110839,Vizhu tsel,Q4367388,Serhiy Pidhirny
Q4133643,"Gardes-Marines, Ahead!",Q2372665,Dmitry Kharatyan
Q4133552,Гарантирую жизнь,Q4481504,Aleksandr Fatyushin
Q4110415,Explosion after midnight,Q20511263,Gurgen Gen
Q4133833,Гармония,Q1396888,Mikhail Gluzsky
Q4133833,Гармония,Q16656834,Vladimir Kadochnikov
Q4110383,Grown Up Children,Q3918052,Vsevolod Sanayev
Q4110383,Grown Up Children,Q4063864,Liliana Alyoshnikova
Q4137207,Northern Crusades,Q12655851,Gražina Kernagienė
Q4140885,Говорит Москва,Q4184463,Lyudmila Zaytseva
Q4140885,Говорит Москва,Q4217379,Yury Katin-Yartsev
Q4140885,Говорит Москва,Q4281965,Nadezhda Markina
Q4134604,Where is the Nophelet?,Q4344122,Alexandr Pankratov-Chorny
Q4140885,Говорит Москва,Q4284533,Dmitry Matveyev
Q4110383,Grown Up Children,Q4094765,Gennadi Bortnikov
Q4137207,Northern Crusades,Q12655072,Gediminas Pranckūnas
Q4110562,Vid na zhitelstvo,Q3391400,Albert Filozov
Q4134333,Гашим,Q2064150,Hrachia Nersisyan
Q4137207,Northern Crusades,Q4215097,Gediminas Karka
Q4133833,Гармония,Q28052806,Galina Umpeleva
Q4134333,Гашим,Q4330628,Arsha Ovanesova
Q4137207,Northern Crusades,Q16444044,Antanas Šurna
Q4133833,Гармония,Q12143789,Andrei Prachenko
Q4110839,Vizhu tsel,Q60694917,Valentin Belokhvostik
Q4110879,Vizit damy,Q4218141,Igor Kashintsev
Q4140885,Говорит Москва,Q4536969,Marina Yakovleva
Q4137207,Northern Crusades,Q16470041,Pranas Piaulokas
Q4137207,Northern Crusades,Q16473230,Stasys Petronaitis
Q4133833,Гармония,Q738613,Nina Grebeshkova
Q4134333,Гашим,Q20514000,Artavazd Kefchyan
Q4110364,The Burglar,Q1958166,Konstantin Kinchev
Q4163336,"Goodbye, Boys",Q2627297,Mikhail Kononov
Q4163300,Flying Days,Q1366720,Nikolay Olyalin
Q4162363,Dissident,Q4155994,Wacław Dworzecki
Q4163699,Good Morning,Q4425253,Nikolai Smorchkov
Q4163699,Good Morning,Q4495926,Svetlana Kharitonova
Q4163099,Day Stars,Q19616061,Anatoly Ignatyev
Q4163099,Day Stars,Q4479138,Ivan Ufimtsev
Q4162633,Длинная дорога в короткий день,Q4500586,Viktor Khokhryakov
Q4162633,Длинная дорога в короткий день,Q4508302,Viktor Chekmaryov
Q4163336,"Goodbye, Boys",Q3341639,Nikolay Grabbe
Q4163099,Day Stars,Q4258799,Yuri Leonidov
Q4142571,Goluboy portret,Q4297427,Daria Mikhailova
Q4163099,Day Stars,Q4476911,Nina Urgant
Q4162363,Dissident,Q4155996,Evgeny Dvorzhetsky
Q4162675,Krosvordis amokhsnis mokvarultatvsis,Q4363502,Guram Pirtskhalava
Q4163336,"Goodbye, Boys",Q1532068,Yevgeny Morgunov
Q4163298,Days of Eclipse,Q4427289,Irina Sokolova
Q4163099,Day Stars,Q4139342,Rita Gladunko
Q4163298,Days of Eclipse,Q88383480,Eskender Umarov
Q4162633,Длинная дорога в короткий день,Q1366720,Nikolay Olyalin
Q4162633,Длинная дорога в короткий день,Q12123468,Dmytro Myrgorodsky
Q4163099,Day Stars,Q13218069,Tatyana Lennikova
Q4142611,Blue Roads,Q384090,Pavel Kadochnikov
Q4142562,Blue Ice,Q513272,Natalya Sedykh
Q4142562,Blue Ice,Q915975,Aleksandr Gorelik
Q4163298,Days of Eclipse,Q3561885,Vladimir Zamanskiy
Q4162654,Длинный день,Q264959,Leonid Vladimirovich Kharitonov
Q4163292,The Days of the Turbins,Q502651,Andrey Myagkov
Q4162654,Длинный день,Q4199515,Adolf Ilyin
Q4162654,Длинный день,Q4281881,Lyudmila Markeliya
Q4163292,The Days of the Turbins,Q4148165,Vadim Grachyov
Q4163292,The Days of the Turbins,Q4196336,Serhii Ivanov
Q4163292,The Days of the Turbins,Q2568825,Vladimir Basov
Q4163292,The Days of the Turbins,Q3918042,Vladimir Samoylov
Q4162640,"Длинное, длинное дело…",Q717810,Yevgeny Leonov
Q4163098,Daylight Train,Q271485,Margarita Terekhova
Q4163292,The Days of the Turbins,Q2626298,Vasily Lanovoy
Q4162880,Dmitry II,Q3329320,Guram Sagaradze
Q4163699,Good Morning,Q4168820,Svetlana Druzhinina
Q4163699,Good Morning,Q4271412,Ivan Lyubeznov
Q4162880,Dmitry II,Q7262061,Kakhi Kavsadze
Q4163099,Day Stars,Q15069230,Viktor Koltsov
Q4163640,Volunteers,Q376335,Mikhail Ulyanov
Q4162654,Длинный день,Q4287336,Yuri Medvedev
Q4162675,Krosvordis amokhsnis mokvarultatvsis,Q4122018,Zurab Kipshidze
Q4163699,Good Morning,Q4408355,Yuriy Sarantsev
Q4163531,"Welcome, or No Trespassing",Q1344765,Yevgeniy Yevstigneyev
Q4162640,"Длинное, длинное дело…",Q1396888,Mikhail Gluzsky
Q4163305,Дни хирурга Мишкина,Q633916,Oleg Yefremov
Q4162640,"Длинное, длинное дело…",Q3561885,Vladimir Zamanskiy
Q4162363,Dissident,Q4067975,Irina Apeksimova
Q4163640,Volunteers,Q2367442,Leonid Bykov
Q4163699,Good Morning,Q4232068,Tatyana Konyukhova
Q4163699,Good Morning,Q4284539,Yevgeny Matveyev
Q4163699,Good Morning,Q4499057,Serafima Kholina
Q4162880,Dmitry II,Q4099500,Elguja Burduli
Q4162880,Dmitry II,Q4217768,Imeda Kakhiani
Q4162880,Dmitry II,Q4466608,Levan Tutberidze
Q4162633,Длинная дорога в короткий день,Q433411,Igor Dmitriev
Q4163531,"Welcome, or No Trespassing",Q521753,Lydia Smirnova
Q4163292,The Days of the Turbins,Q522271,Marharyta Krynytsyna
Q4163292,The Days of the Turbins,Q775340,Valentina Titova
Q4163292,The Days of the Turbins,Q2003967,Andrei Rostotsky
Q4162921,Дмитро Горицвит,Q447193,Anatoly Solovyov
Q4163292,The Days of the Turbins,Q2622206,Oleg Basilashvili
Q4162654,Длинный день,Q4236741,Afanasy Kochetkov
Q4162654,Длинный день,Q4383288,Valentina Pugachyova
Q4162654,Длинный день,Q15064363,Aleksey Bakhar
Q4162654,Длинный день,Q4476737,Viktor Uralskiy
Q4163082,Diary of a School Director,Q466030,Iya Savvina
Q4163327,Do zavtra,Q4410125,Roza Sverdlova
Q4162363,Dissident,Q271485,Margarita Terekhova
Q4163072,"Дневник, письмо и первоклассница",Q4495329,Ulugbek Khamrayev
Q4142557,Голубой карбункул,Q433411,Igor Dmitriev
Q4163098,Daylight Train,Q1964037,Valentin Gaft
Q4162654,Длинный день,Q4252802,Yevgeni Lazarev
Q4162654,Длинный день,Q4320453,Oleg Nikolayevsky
Q4162654,Длинный день,Q4397484,Anatoliy Romashin
Q4163298,Days of Eclipse,Q88383320,Aleksey Ananishnov
Q4163292,The Days of the Turbins,Q4508302,Viktor Chekmaryov
Q4163098,Daylight Train,Q15064833,Rimma Bykova
Q4162633,Длинная дорога в короткий день,Q328254,Yevgeny Samoylov
Q4163531,"Welcome, or No Trespassing",Q4235835,Viktor Kosykh
Q4163531,"Welcome, or No Trespassing",Q4401154,Ilya Rutberg
Q4163699,Good Morning,Q4178283,Margarita Zharova
Q4163292,The Days of the Turbins,Q4528841,Pyotr Shcherbakov
Q4163082,Diary of a School Director,Q1623429,Oleg Borisov
Q4163640,Volunteers,Q4528841,Pyotr Shcherbakov
Q4163082,Diary of a School Director,Q68537,Lyudmila Gurchenko
Q4163099,Day Stars,Q1071694,Alla Demidova
Q4162640,"Длинное, длинное дело…",Q314067,Oleg Yankovsky
Q4163531,"Welcome, or No Trespassing",Q1366549,Aleksei Makarovich Smirnov
Q4163336,"Goodbye, Boys",Q3061588,Evgeniy Steblov
Q4163099,Day Stars,Q4372391,Andrey Popov
Q4163336,"Goodbye, Boys",Q4167221,Nikolay Dostal
Q4163531,"Welcome, or No Trespassing",Q4060800,Arina Aleynikova
Q4162880,Dmitry II,Q1967346,Otar Koberidze
Q4163292,The Days of the Turbins,Q4425253,Nikolai Smorchkov
Q4163292,The Days of the Turbins,Q4443978,Gleb Strizhenov
Q4162633,Длинная дорога в короткий день,Q269177,Tatiana Samoilova
Q4164464,Долгие вёрсты войны,Q13218064,Svetlana Nikolaevna Kryuchkova
Q4164437,Long Road in the Dunes,Q3739183,Uldis Dumpis
Q4163699,Good Morning,Q1965634,Nina Agapova
Q4164505,Долгий путь в лабиринте,Q4064325,Yelena Aminova
Q4164437,Long Road in the Dunes,Q4332234,Lilita Ozoliņa
Q4164503,A Weary Road,Q4274633,Yekaterina Mazurova
Q4164280,Doctor Aybolit,Q4132171,Pyotr Galadzhev
Q4163699,Good Morning,Q4082160,Afanasy Belov
Q4164437,Long Road in the Dunes,Q47543901,Kārlis Trencis
Q4164467,A Long Goodbye,Q4199966,Viktor Ilchenko
Q4164437,Long Road in the Dunes,Q9018829,Lelde Vikmane
Q4165167,The House I Live In,Q4309714,Ninel Myshkova
Q4163902,Kind Men,Q4321206,Valentin Nikulin
Q4165167,The House I Live In,Q4519789,Pavel Shalnov
Q4165167,The House I Live In,Q16594351,Rimma Shorokhova
Q4164505,Долгий путь в лабиринте,Q4397484,Anatoliy Romashin
Q4164503,A Weary Road,Q4197469,Kyunna Ignatova
Q4163902,Kind Men,Q400614,Georgi Burkov
Q4164505,Долгий путь в лабиринте,Q1072223,Vsevolod Abdulov
Q4164280,Doctor Aybolit,Q1913835,Maksim Shtraukh
Q4163902,Kind Men,Q472024,Vladimir Zeldin
Q4164280,Doctor Aybolit,Q18008976,Ivan Arkadin
Q4163902,Kind Men,Q4454223,Valentina Telichkina
Q4164505,Долгий путь в лабиринте,Q12123468,Dmytro Myrgorodsky
Q4164438,Долгая дорога к себе,Q2391188,Yevgeniya Simonova
Q4164437,Long Road in the Dunes,Q55718349,Helmuts Kalniņš
Q4164503,A Weary Road,Q4151265,Leonid Gubanov
Q4165167,The House I Live In,Q4453982,Valentina Petrovna Telegina
Q4164280,Doctor Aybolit,Q15065670,Yevgeni Gurov
Q4164437,Long Road in the Dunes,Q2063526,Velta Līne
Q4163699,Good Morning,Q730275,Mikhail Pugovkin
Q4164437,Long Road in the Dunes,Q3329728,Aare Laanemets
Q4164437,Long Road in the Dunes,Q3540962,Lyudmila Chursina
Q4164437,Long Road in the Dunes,Q4085597,Egons Beseris
Q4164437,Long Road in the Dunes,Q4183604,Rolands Zagorskis
Q4164437,Long Road in the Dunes,Q4401835,Ivan Ryzhov
Q4164437,Long Road in the Dunes,Q4450662,Merle Talvik
Q4163699,Good Morning,Q4065454,Vladimir Andreyev
Q4164437,Long Road in the Dunes,Q262084,Lioubov Sokolova
Q4164437,Long Road in the Dunes,Q1977941,Nikolai Kryukov
Q4163699,Good Morning,Q668082,Izolda Izvitskaya
Q4164503,A Weary Road,Q4082557,Vladimir Belokurov
Q4164437,Long Road in the Dunes,Q3739185,Uldis Vazdiks
Q4164437,Long Road in the Dunes,Q4222021,Juozas Kisielius
Q4164456,Долги наши,Q4282047,Leonid Markov
Q4164437,Long Road in the Dunes,Q4152715,Yury Gusev
Q4164467,A Long Goodbye,Q4520572,Zinaida Sharko
Q4164437,Long Road in the Dunes,Q10863065,Andris Bērziņš
Q4164437,Long Road in the Dunes,Q2791628,Ārijs Geikins
Q4164437,Long Road in the Dunes,Q4110591,Alfrēds Videnieks
Q4164437,Long Road in the Dunes,Q4261357,Uldis Lieldidžs
Q4163699,Good Morning,Q2632355,Lev Durov
Q4164467,A Long Goodbye,Q4167719,Lidiya Dranovskaya
Q4163902,Kind Men,Q4123341,Nikolay Volkov
Q4164505,Долгий путь в лабиринте,Q4104622,Igor Vasilyev
Q4164505,Долгий путь в лабиринте,Q4242238,Semen Krupnyk
Q4164437,Long Road in the Dunes,Q3744599,Andrejs Žagars
Q4164437,Long Road in the Dunes,Q4099650,Indra Burkovska
Q4164437,Long Road in the Dunes,Q4492628,Lidiya Freimane
Q4163902,Kind Men,Q4409325,Aleksandr Safronov
Q4163902,Kind Men,Q4347601,Larisa Pashkova
Q4163902,Kind Men,Q4152715,Yury Gusev
Q4163699,Good Morning,Q522271,Marharyta Krynytsyna
Q4164437,Long Road in the Dunes,Q2668023,Harijs Liepiņš
Q4164505,Долгий путь в лабиринте,Q3183886,Konstantin Stepankov
Q4164437,Long Road in the Dunes,Q45200989,Ruta Vītiņa
Q4164505,Долгий путь в лабиринте,Q4098152,Alla Budnitskaya
Q4164505,Долгий путь в лабиринте,Q4112451,Emmanuil Vitorgan
Q4164505,Долгий путь в лабиринте,Q4159212,Sergey Desnitsky
Q4164437,Long Road in the Dunes,Q4536889,Ģirts Jakovļevs
Q4164467,A Long Goodbye,Q1713901,Yuriy Kayurov
Q4164437,Long Road in the Dunes,Q16657286,Artūrs Kalējs
Q4163902,Kind Men,Q12117679,Yury Leonidowitsch Leonidov
Q4163902,Kind Men,Q4104765,Tatyana Vasileva
Q4164437,Long Road in the Dunes,Q13218052,Mayya Blinova
Q4164505,Долгий путь в лабиринте,Q4141670,Aleksandr Goloborodko
Q4164505,Долгий путь в лабиринте,Q4142472,Mykhaylo Holubovych
Q4164505,Долгий путь в лабиринте,Q4152345,Sergey Gurzo
Q4164437,Long Road in the Dunes,Q4186193,Valdemārs Zandbergs
Q4163902,Kind Men,Q30609584,Viktor Sharlakhov
Q4164437,Long Road in the Dunes,Q47353311,Juris Pļaviņš
Q4164400,Долг в любви,Q4055980,Enriko Avots
Q4165167,The House I Live In,Q4284539,Yevgeny Matveyev
Q4163902,Kind Men,Q4198792,Veronika Izotova
Q4164437,Long Road in the Dunes,Q393416,Juris Lejaskalns
Q4164437,Long Road in the Dunes,Q465479,Dzidra Ritenberga
Q4164503,A Weary Road,Q203639,Aleksandr Pavlovich Antonov
Q4164438,Долгая дорога к себе,Q2365826,Nikolai Karachentsov
Q4164437,Long Road in the Dunes,Q3061576,Yevgeny Zharikov
Q4164437,Long Road in the Dunes,Q44584659,Voldemārs Šoriņš
Q4164437,Long Road in the Dunes,Q4100221,Paul Butkevich
Q4164505,Долгий путь в лабиринте,Q4256444,Vasili Levin
Q4164503,A Weary Road,Q4536951,Sergei Yakovlev
Q4164437,Long Road in the Dunes,Q4264383,Arnis Licitis
Q4164437,Long Road in the Dunes,Q4341960,Eduards Pāvuls
Q4164437,Long Road in the Dunes,Q4389632,Romualdas Ramanauskas
Q4164280,Doctor Aybolit,Q4086532,Iona By-Brodsky
Q4164437,Long Road in the Dunes,Q16653337,Jānis Zariņš
Q4164437,Long Road in the Dunes,Q48804764,Tālivaldis Macijevskis
Q4164280,Doctor Aybolit,Q7288702,Emmanuil Geller
Q4297281,Mikhaylo Lomonosov,Q4460028,Yuri Tolubeyev
Q4241042,Criminal Talent,Q4232862,Vladimir Korenev
Q4241006,The Dolphin's Cry,Q2306866,Ivars Kalniņš
Q4165532,Дом на Лесной,Q1962914,Lyudmila Shagalova
Q4053871,А был ли Каротин?,Q4094751,Ivan Bortnik
Q4165172,The House That Swift Built,Q314067,Oleg Yankovsky
Q4165172,The House That Swift Built,Q461085,Aleksandr Abdulov
Q4311875,Надежда и опора,Q4157598,Yury Demich
Q4297281,Mikhaylo Lomonosov,Q4082557,Vladimir Belokurov
Q4241006,The Dolphin's Cry,Q471740,Armen Dzhigarkhanyan
Q4165172,The House That Swift Built,Q4399399,Tatyana Rudina
Q4241042,Criminal Talent,Q4098152,Alla Budnitskaya
Q4053871,А был ли Каротин?,Q68537,Lyudmila Gurchenko
Q4165536,The House on Trubnaya,Q6359894,Sergei Komarov
Q4241042,Criminal Talent,Q4188704,Alexandra Zakharova
Q4165167,The House I Live In,Q1969437,Lev Kulidzhanov
Q4311813,Over Tissa,Q4236741,Afanasy Kochetkov
Q4225030,Come Here,Q4082228,Yuri Belov
Q4241041,Kriminalnyy kvartet,Q4441520,Vladimir Steklov
Q4241006,The Dolphin's Cry,Q908633,Donatas Banionis
Q4311813,Over Tissa,Q2003935,Valentin Zubkov
Q4165462,Дом без выхода,Q4285056,Algis Matulionis
Q4053648,«Мерседес» уходит от погони,Q4535578,German Yushko
Q4225030,Come Here,Q2632355,Lev Durov
Q4312086,Nazar Stodolya,Q4417269,Oleksandr Serdiuk
Q4225030,Come Here,Q2061288,Vladimir Yemelyanov
Q4241041,Kriminalnyy kvartet,Q2365826,Nikolai Karachentsov
Q4165591,Dom svidaniy,Q4498457,Alyona Khmelnitskaya
Q4225030,Come Here,Q310873,Yuri Nikulin
Q4165580,Дом с мезонином,Q4309714,Ninel Myshkova
Q4165591,Dom svidaniy,Q23656075,Yekaterina Kmit
Q4053871,А был ли Каротин?,Q540247,Igor Kvasha
Q4165462,Дом без выхода,Q2992071,Juozas Budraitis
Q4240472,Krestiyanskiy syn,Q2632355,Lev Durov
Q4240472,Krestiyanskiy syn,Q4523208,Yury Sherstnyov
Q4311813,Over Tissa,Q17427700,Nina Nikitina
Q4165591,Dom svidaniy,Q4179992,Mikhail Zhigalov
Q4165591,Dom svidaniy,Q4260933,Aristarkh Livanov
Q4165532,Дом на Лесной,Q264959,Leonid Vladimirovich Kharitonov
Q4165591,Dom svidaniy,Q16594194,Larisa Polyakova
Q4297281,Mikhaylo Lomonosov,Q2497935,Ants Eskola
Q4006127,Brave People,Q4152348,Sergei Gurzo
Q4165532,Дом на Лесной,Q4461502,Givi Tokhadze
Q4297281,Mikhaylo Lomonosov,Q4063826,Tamara Alyoshina
Q4241042,Criminal Talent,Q4178238,Aleksei Zharkov
Q4165591,Dom svidaniy,Q4265649,Boris Shcherbakov
Q4165876,Dominus,Q4172884,Viktor Yevgrafov
Q4165536,The House on Trubnaya,Q570572,Vera Maretskaya
Q4225030,Come Here,Q4254592,Alla Larionova
Q4165536,The House on Trubnaya,Q1413917,Vladimir Batalov
Q4297281,Mikhaylo Lomonosov,Q1959505,Boris Livanov
Q4165172,The House That Swift Built,Q717810,Yevgeny Leonov
Q4165532,Дом на Лесной,Q4408355,Yuriy Sarantsev
Q4241041,Kriminalnyy kvartet,Q4265649,Boris Shcherbakov
Q4165172,The House That Swift Built,Q1958260,Aleksandr Zbruyev
Q4165532,Дом на Лесной,Q4152715,Yury Gusev
Q4297281,Mikhaylo Lomonosov,Q4057423,Konstantin Adashevsky
Q4297281,Mikhaylo Lomonosov,Q4231259,Aleksey Konsovsky
Q4297281,Mikhaylo Lomonosov,Q4430400,Vladimir Soshalsky
Q4165172,The House That Swift Built,Q4197471,Marina Ignatova
Q4165540,Дом напротив,Q4336582,Aleksandr Orlov
Q4297281,Mikhaylo Lomonosov,Q18009122,Anatoly Alekseyev
Q4165532,Дом на Лесной,Q23656654,Sergey Kharchenko
Q4297281,Mikhaylo Lomonosov,Q339581,Aleksey Batalov
Q4165532,Дом на Лесной,Q13218029,Yana Druz
Q4165172,The House That Swift Built,Q372234,Semyon Farada
Q4053641,«Богатырь» идёт в Марто,Q1196388,Nikolai Kryuchkov
Q4165532,Дом на Лесной,Q4537823,Yan Yanakiyev
Q4165172,The House That Swift Built,Q4188704,Alexandra Zakharova
Q4240472,Krestiyanskiy syn,Q400614,Georgi Burkov
Q4165167,The House I Live In,Q4174552,Klavdiya Yelanskaya
Q4165555,House Under the Starry Skies,Q376335,Mikhail Ulyanov
Q4224892,Princess Mary,Q19850921,Anatoly Verbitsky
Q4240472,Krestiyanskiy syn,Q4282047,Leonid Markov
Q4165532,Дом на Лесной,Q4525610,Karina Shmarinova
Q4165172,The House That Swift Built,Q2365826,Nikolai Karachentsov
