header_id,0,1,2,3,4,5,6,7,8,9
C1_facs_12_region_1699103251609_230,0.0,0.0,0.010893479431632113,0.0,0.006034475220520455,0.0,0.059832291965160024,0.0,0.0024009684443052773,0.019035073989211
C1_facs_12_region_1699103256772_233,0.0,0.0,0.006837519649118742,0.0,0.005711304818573956,0.0,0.0554112746924684,0.0,0.014797550858561418,0.008844843183505624
C1_facs_13_region_1699103354038_256,0.005141891375444557,0.0014437397237546665,0.0016767270881058321,0.040416445742355846,0.0,0.0265718207432141,0.011156849617100539,0.0,0.004851610233196673,0.0
C1_facs_13_region_1699103358639_259,0.0,0.0003669935328884632,0.0026215510150928664,0.043083785953884526,0.0,0.0,0.03589462718956534,0.013767161345619892,0.009057749117629866,0.0
C1_facs_13_region_1699103366600_262,0.06422243625276328,0.00734846374972119,0.0,0.0005074023622384359,0.0,0.007858928976150545,0.03599576873416883,0.0,0.0,0.0
C1_facs_14_region_1699464224655_284,0.05225849257561783,0.0,0.01605265954910752,0.0,0.0,0.003077496939168459,0.04518888334461491,0.0,0.0,0.0
C1_facs_14_region_1699464227048_287,0.04439284472213489,0.015498218033825215,0.005801077630013834,0.0,0.0,0.0,0.06427285333808753,0.0,0.009476198758911205,0.0
C1_facs_15_region_1699464313262_333,0.0167198993569177,0.11968654978141091,0.0,0.01117586929516883,0.0,0.004832451630334806,0.017695108869956663,0.04980730948427646,0.08571455947415693,0.009979617976840919
C1_facs_16_region_1699464441206_392,0.0,0.12448513894874352,0.0,0.0,0.0,0.0,0.01859009348622902,0.0,0.00660455479844568,0.009009990176125714
C1_facs_16_region_1699464434661_386,0.0,0.1223105821881473,0.0,0.0,0.0,0.012154457532337739,0.06415680404758548,0.0,0.0,0.0011261339327761945
C1_facs_17_region_1700257346478_714,0.06918797163764041,0.021751688864525685,0.0,0.0,0.0,0.0,0.03608716393511947,0.009401034238582403,0.05815802408222498,0.007243931517259937
C1_facs_18_region_1700257587215_795,0.05326716946474038,0.0,0.0,0.0,0.0,0.0,0.07315925429129178,0.03893431293551301,0.0,0.011576678436275143
C1_facs_18_region_1700257646198_810,0.04693152292238577,0.0,0.0,0.0,0.0,0.0,0.020110282438647004,0.0,0.0,0.0775885212039709
C1_facs_19_region_1700257787769_852,0.029163894064064878,0.0,0.0,0.0,0.0075608365943813675,0.0,0.05446658522003512,0.0026545209528933376,0.0,0.01505242916085289
C1_facs_19_region_1700257789922_855,0.022157359580682736,0.05990728629833171,0.03359189709455461,0.0008577017756420408,0.0,0.0021788023740113714,0.06628617764826351,0.0009902840658384808,0.05890246925182275,0.01291618779132776
C1_facs_20_region_1700258069305_931,0.022541839381572306,0.016639059656532416,0.0,0.0,0.022950609962816955,0.0360550681129125,0.10553041258179668,0.025716977358787762,0.0,0.021006374419772017
C1_facs_22_tr_1700316568,0.0367484106386105,0.005076383224999603,0.0,0.0,0.016990779782799226,0.013145442902815743,0.0,0.0,0.0,0.009376620620718756
C1_facs_22_tr_1700316562,0.006351054070724693,0.0,0.0,0.0,0.0,0.0,0.13015925582228885,0.0,0.0,0.0
C1_facs_23_tr_1700316564,0.0,0.0,0.0,0.13868699686638652,0.0,0.03203286526827418,0.03384188127704601,0.0,0.0,0.08323893422495998
C1_facs_24_tr_1700431023,0.05021619378816315,0.007859671797552176,0.0011223351990137798,0.024403591799959285,0.0,0.011921319600995723,0.01252305323771991,0.03249319849615697,0.0,0.008522007677634731
C1_facs_25_tr_1700316455,0.08332747260673186,0.0,0.0,0.0,0.03780563041425746,0.0,0.0,0.0,0.0,0.0
C1_facs_25_tr_1700316461,0.0,0.0,0.0,0.0,0.0,0.11530574352408868,0.0,0.03309424511678221,0.0072608732585982836,0.0
C1_facs_26_tr_1700316510,0.0,0.0,0.0,0.019267091589446696,0.01853477304473121,0.015214907263090015,0.0,0.0,0.0871319588238921,0.09209435893802558
C1_facs_26_tr_1700316507,0.010777286512962832,0.0077782609517415904,0.018303525833965495,0.0,0.005862164135214556,0.0,0.10780359063233125,0.0,0.0,0.02150154625650774
C1_facs_27_tr_1700316474,0.06773603758492876,0.0,0.0,0.0,0.0,0.0,0.07627274531046832,0.0,0.0,0.0
C1_facs_28_tr_1700316455,0.03322582564603054,0.025501624527652117,0.031056287686453618,0.015569935688714474,0.0036720942616417637,0.0,0.09761736681421228,0.0025490861600022635,0.015949191636764306,0.0
C1_facs_29_tr_1700316530,0.0,0.0,0.0,0.0,0.006091459306793169,0.17234233829018417,0.0,0.0,0.0,0.0015420437179761934
C1_facs_30_tr_1700316549,0.02584009624250094,0.01992365899508815,0.0,0.008481857997766044,0.08888891504022327,0.0,0.0,0.0,0.003019724126013521,0.0
C1_facs_30_tr_1700316548,0.008726339080671549,0.018819376003995622,0.010910369528808656,0.01198072476250653,0.0,0.020813304086970828,0.014664227249371702,0.0,0.0,0.0030695577372919836
C1_facs_31_tr_1700316483,0.0,0.0,0.0,0.0,0.0005642568688110142,0.020531633822817363,0.0850874093352985,0.0,0.015404766448094588,0.0
C1_facs_31_tr_1700316485,0.012368679296330117,0.12473081363909408,0.012567774675098226,0.0,0.0,0.0,0.034826404377751696,0.0,0.0,0.034512664877745236
C1_facs_32_tr_1700316537,0.0023798514873403865,0.0,0.00046744430288299545,0.0,0.0023314505036707302,0.0,0.08745566511306493,0.0,0.0,0.0022383848882970357
C1_facs_32_tr_1700316536,0.0,0.0003617645523921525,0.0,0.006416377101002098,0.0,0.004645282286673493,0.15383920913838056,0.0,0.0,0.021427063019354108
C1_facs_34_tr_1700316592,0.0,0.011348812382090904,0.0,0.0,0.0049480376889552416,0.052949266190650934,0.12930812767997027,0.0,0.05241487897904434,0.0
C1_facs_36_tr_1700316546,0.0,0.06943120204628907,0.016613138206851383,0.0,0.007342910104023751,0.03095142563401639,0.10867059665450228,0.029171932449618194,0.13271480225785467,0.0
C1_facs_38_tr_1700316495,0.0,0.010723163186771344,0.0,0.0,0.06760613616598173,0.0,0.009453633032411486,0.0,0.00465023400023962,0.0
C1_facs_39_tr_1700322732,0.002780563940952859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3154083260623151
C1_facs_39_tr_1700322733,0.0,0.0,0.0,0.0,0.050307670944342554,0.0,0.05394280201689898,0.0,0.0,0.0
C1_facs_40_tr_1700322718,0.0,0.26809159158622753,0.0,0.0,0.000714723867438728,0.0,0.0432577323939181,0.02289825597611041,0.02252166974154866,0.049662027531026935
C1_facs_42_tr_1700322521,0.0,0.16649366840954571,0.0,0.0,0.0,0.0,0.026756891080386886,0.0045146245605746736,0.0,0.0
C1_facs_43_tr_1700322644,0.039393510377459605,0.0,0.0016312110416943195,0.007634138331407502,0.01164618557971402,0.11320133032532655,0.0,0.03446380616008569,0.0,0.0
C1_facs_44_tr_1700322577,0.0,0.029797182355838454,0.0,0.0,0.09869668833937324,0.02819388737444531,0.0534994002495563,0.005665091962144412,0.0,0.0
C1_facs_45_tr_1700430445,0.009813657635403029,0.06703077814756908,0.0,0.023357757489065413,0.008213026288188457,0.0,0.0410905582436061,0.048076456536423694,0.017671896744198456,0.05491534329761192
C1_facs_46_tr_1700322553,0.013314887921254504,0.01548649703227033,0.004164155677087328,0.026039679792747728,0.0,0.01939397985930639,0.0197045753790736,0.039081416222187026,0.009257866256588317,0.04967521684834789
C1_facs_47_tr_1700322462,0.029685995336180108,0.002215025717599985,0.0,0.0,0.028769728701391717,0.0,0.055414068310329356,0.008501882017446663,0.002668062429583308,0.02975551528977902
C1_facs_47_tr_1700322458,0.008219651935189795,0.026111829553289195,0.0,0.042766461138411704,0.0,0.0,0.0,0.006202069833676378,0.0,0.0
C1_facs_47_tr_1700322457,0.014722658732820188,0.050202173103288825,0.0,0.015406478354305383,0.0,0.009450858071928976,0.0,0.0,0.13823459021134823,0.0
C1_facs_48_tr_1700322787,0.017789395027455378,0.010761861421868388,0.008425927390564757,0.0,0.0763064485477091,0.11215544197427244,0.0015870673939983888,0.0033677877436981314,0.013227083940821721,0.0
C1_facs_49_tr_1700383948,0.04995449685980384,0.005089212922617203,0.0076849267453111825,0.01005387809009511,0.008196684920923354,0.0,0.0,0.0,0.0,0.0
C1_facs_49_tr_1700383949,0.05702960458388196,0.0,0.0,0.0,0.0,0.014230681740164395,0.12522303249967665,0.0,0.0,0.0
C1_facs_50_tr_1701613298,0.0122371775481143,0.0,0.08888041414825298,0.009109423816689333,0.0,0.035324818495050835,0.040028647173776154,0.0,0.0,0.0
C1_facs_51_tr_1700383900,0.04905227786295434,0.11123911219581445,0.0,0.02552671880391661,0.0,0.023401535544067233,0.0,0.0850938908282295,0.0005658441878372572,0.008168023461831988
C1_facs_52_tr_1700383888,0.03827819992490574,0.01495642367091019,0.01789093795426565,0.03121998456721482,0.11597955091527039,0.0,0.0,0.0,0.0,0.0
C1_facs_53_tr_1700384032,0.007841023937925408,0.00409665190552677,9.386381527210478e-05,0.049774872265436865,0.0,0.00808213712967217,0.0,0.0,0.0,0.057340356300565144
C1_facs_53_tr_1700384031,0.06461039085121335,0.0030758014254781436,0.0,0.15361782952499903,0.0,0.015237495135003958,0.038207683400575815,0.006630222785687987,0.0,0.12169777776962391
C1_facs_59_tr_1700383864,0.0,0.0,0.0,0.09350234402569306,0.0,0.0,0.0,0.0,0.016071621553071284,0.007513771899877417
C1_facs_59_tr_1700383865,0.0,0.0,0.0,0.02921617965250104,0.0,0.0,0.11432680778854849,0.0,0.0,0.0
C1_facs_60_tr_1700383914,0.0,0.0,0.005566593937261148,0.0,0.0,0.007884302609323088,0.08520627203173683,0.0,0.0,0.008592813782492043
C1_facs_60_tr_1700383919,0.01206304735712752,0.08706447252135073,0.0,0.0,0.01630938077028169,0.0,0.0920866849931608,0.05124630328125254,0.015756443144437356,0.009056176569861223
C1_facs_62_tr_1700383929,0.0,0.0,0.0,0.21732257536960944,0.0,0.0,0.0,0.0,0.0,0.0
C1_facs_62_tr_1700383931,0.0,0.0,0.0,0.17556105805672834,0.0,0.0,0.0,0.0,0.0,0.0
C1_facs_62_tr_1700383927,0.0,0.0024232755986451386,0.009422572642020765,0.0,0.10946737969513796,0.07461083147845372,0.03911839956275525,0.0,0.01217617585435326,0.022548284481485475
C1_facs_64_tr_1700383879,0.0,0.001119584325661477,0.0014305192662224314,0.0,0.0,0.0,0.180765475593032,0.0,0.0,0.0
C1_facs_64_tr_1700383878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22640431766729832
C1_facs_65_tr_1700383847,0.03371090605397942,0.0,0.0,0.0,0.0,0.08788928191149878,0.03312695984260385,0.0,0.0,0.0
C1_facs_65_tr_1700383843,0.0,0.012361860101701407,0.0,0.0,0.07946347995252837,0.0,0.008646290830932263,0.0,0.004889823937785941,0.014273079511351705
C1_facs_65_tr_1700383844,0.0,0.0,0.0,0.030860869325376825,0.0,0.0,0.029337208238484888,0.0,0.04009726564143877,0.0
C1_facs_66_tr_1700383968,0.0,0.18941541057740194,0.0,0.012511063775172556,0.03663962774171175,0.004116048757354544,0.0,0.0,0.0,0.006165194902092966
C1_facs_66_tr_1700383969,0.009643791549525407,0.04099155244747726,0.008571386057915756,0.008096806357353447,0.1521016790828351,0.0,0.0,0.04600803261274597,0.0,0.0
C1_facs_67_tr_1700384075,0.0,0.0,0.0,0.0,0.0,0.1777182236498249,0.015074070419959949,0.0,0.0,0.06945042124050657
C1_facs_68_tr_1700384044,0.00598547777862444,0.026612859629021404,0.16392430918479486,0.0,0.0,0.0,0.0061452396335451775,0.0,0.0,0.0
C1_facs_68_tr_1700384041,0.0,0.0,0.0,8.813388181942303e-05,0.0,0.014419419938117422,0.13286074423490407,0.0,0.007092222589661021,0.0
C1_facs_69_tr_1700383960,0.0,0.0,0.0,0.11891629992670807,0.0,0.015644589466367962,0.0,0.0,0.0,0.004353886491411294
C1_facs_70_tr_1700383939,0.0,0.0,0.0,0.0,0.0,0.08340879311196125,0.09246669735326504,0.0,0.0,0.026868065573083928
C1_facs_70_tr_1700383940,0.012723102960934237,0.03267810925193173,0.0,0.0,0.0,0.04834878355414285,0.06679170150029377,0.0,0.0,0.0277770543784817
C1_facs_71_tr_1700431455,0.0,0.0,0.0,0.0,0.07385800108242124,0.021178563789585318,0.02560492213876832,0.03950154710139904,0.0,0.0
C1_facs_71_tr_1700431462,0.12660657881335427,0.0,0.0,0.0,0.0,0.0032028711034825666,0.0,0.01668333255320219,0.0,0.00033600649038519076
C1_facs_73_tr_1700429989,0.057613178281510406,0.0017817061862400346,0.0,0.01703760443912022,0.01545462116121249,0.003044972619532972,0.0,0.0,0.0008115317388137515,0.004486496226353584
C1_facs_73_tr_1700429991,0.0031835460863325954,0.01327611063885116,0.006856914399919275,0.038447090615153466,0.0,0.02349954725502171,0.045072059289610784,0.008238123837019933,0.01837783335662686,0.03756831931359375
C1_facs_74_tr_1700432242,0.01727767925932969,0.0,0.0,0.009281847696741527,0.014423601717855004,0.0,0.0,0.0,0.17034658743873707,0.0
C1_facs_74_tr_1700432248,0.0,0.005021608573002152,0.0,0.038903682928834164,0.0,0.0,0.039659066850028485,0.0,0.07513875031984614,0.0
C1_facs_75_tr_1700432234,0.002316653230141921,0.024906041902748786,0.0,0.08103810859101648,0.023590519258101312,0.0,0.03227450595625542,0.016850434976562363,0.08105193662435668,0.0
C1_facs_76_tr_1700432418,0.0,0.06875960107971654,0.01145659426106119,0.04901239982639529,0.0,0.0,0.0,0.009268366382521914,0.0,0.0
C1_facs_76_tr_1700432421,0.028204470176368204,0.011908401584814507,0.02212802163115298,0.11179279156705828,0.0,0.0,0.02298651921401876,0.0,0.0,0.0
C1_facs_77_tr_1700432291,0.0,0.0,0.0,0.1717712760425107,0.0,0.0,0.0,0.0,0.0,0.0
C1_facs_78_tr_1700431274,0.011217391331127372,0.00352167486050688,0.00013149848322992119,0.0671423127410068,0.004210515843858087,0.0,0.015250551971372374,0.02004907922278634,0.04609428891503103,0.03229276334063335
C1_facs_79_tr_1700431236,0.0,0.0,0.026889627623642005,0.0,0.0,0.0,0.11904291588125156,0.0,0.0,0.02411664700152065
C1_facs_79_tr_1700431237,0.0,0.018926439621779437,0.0,0.07031719129862862,3.251562946634528e-05,0.0,0.04156857051617519,0.007185792291845739,0.044929998068194636,0.0
C1_facs_79_tr_1700431241,6.330901453167195e-05,0.0,0.010266431832705349,0.06580883515907271,0.029638029739652138,0.002602033700498528,0.07140161183651307,0.0,0.06526884313382736,0.0
C1_facs_81_tr_1700432616,0.01178890110813371,0.0,0.014664695227112381,0.016873953936407046,0.022821047536090697,0.0,0.047239559679749896,0.0,0.017641966600791013,0.0
C1_facs_81_tr_1700432613,0.0,0.03944125974964346,0.004897648186754282,0.0,0.0,0.0,0.1114132691817389,0.0,0.04167532456912357,0.01067681701227649
C1_facs_82_tr_1700322430,0.0,0.004140692989294658,0.0,0.01492408756242642,0.012605929911809331,0.0,0.01767716623061806,0.0,0.0010604756535268248,0.0
C1_facs_82_tr_1700322434,0.0,0.0,0.18771970744119748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1_facs_82_tr_1700322438,0.0,0.09169875248206187,0.0280853067972663,0.003294712648662999,0.0017599076113777045,0.021731022419311803,0.012965509501768887,0.07670155492502607,0.0,0.04422768092389442
C1_facs_83_tr_1700430889,0.0,0.0,0.14868743709872112,0.0006835753874219383,0.0,0.0,0.02486676697982936,0.00794323801722922,0.002067519694050048,0.005640366098968629
C1_facs_84_tr_1700431136,0.0,0.0,0.008858604060856026,0.0,0.0,0.047283389660395664,0.06883100233703136,0.0,0.04056546459589824,0.06880530101200602
C1_facs_85_tr_1700431263,0.0014844386586044347,0.011543872897057389,0.012421788159290926,0.05804134084680218,0.0035435325368593355,0.056002875437116455,0.015198428349621766,0.0,0.0,0.08991537379115017
C1_facs_86_tr_1700429459,0.01553762189813186,0.043427367824623066,0.00400328953618884,0.07216242321414224,0.030872637150867487,0.0,0.01324364872466117,0.04374463470743211,0.0,0.0
C1_facs_87_tr_1700431093,0.0024861893631121404,0.011833935469858439,0.0,0.02276573302742996,0.008278251977651526,0.0037835292436909566,0.0,0.1253543773517115,0.0,0.0015660500495210362
C1_facs_87_tr_1700431095,0.019296639217654458,0.0,0.0,0.008655208351997026,0.0,0.0,0.0,0.12522146746905596,0.008564030475972543,0.01646180042719972
C1_facs_87_tr_1700431086,0.0,0.0,0.0010429433010768273,0.040117508650972855,0.0,0.016350595074787824,0.0351260962231349,0.05346848523184545,0.0,0.0372378814901129
C1_facs_88_tr_1700430190,0.0,0.03502222611893388,0.001391501998040982,0.0,0.0,0.0017865853721997663,0.05407060898002542,0.0,0.08653030778433594,0.0025916609365185484
C1_facs_89_tr_1700429392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28434369458062403
C1_facs_89_tr_1700429395,0.025206724479543884,0.028010002006934747,0.017901207368807785,0.0,0.0,0.0,0.09637422741264622,0.010452800275554184,0.004347760669013946,0.0
C1_facs_90_tr_1700431486,0.0,0.0,0.0,0.0717972344138114,0.0,0.0,0.015927522328652396,0.0,0.0,0.0
C1_facs_90_tr_1700431488,0.007553067877826131,0.0,0.009775345577068986,0.0008785588080611996,0.015264280278359684,0.03671622529746109,0.08099131146868015,0.04000310942022924,0.0,0.004919399602026275
C1_facs_91_tr_1700431202,0.04438930822058736,0.0,0.03440866749887631,0.0,0.0034587002701881994,0.0,0.035385362826274185,0.06085000281545522,0.0,0.0
C1_facs_92_tr_1700431197,0.0024877542017740666,0.0,0.0063851481563328176,0.03207721271781645,0.0,0.0008627051780761138,0.029908708063010315,0.004856107680179671,0.013819499546410404,0.0
C1_facs_92_tr_1700431198,0.0,0.0,0.0,0.00809417584697395,0.0,0.0,0.19149793017596548,0.0,0.0,0.008968460199209527
C1_facs_94_tr_1700430087,0.0,0.02379135965553878,0.0,0.07373774857355542,0.0,0.021864923108318796,0.0,0.0112393854934984,0.0,0.03978093009269893
C1_facs_95_tr_1700430658,0.033644225151106474,0.022195215264908294,0.0012379298800339197,0.003346052562135028,0.03781057619884751,0.0,0.0711893892805088,0.02923499714887621,0.0,0.0
C1_facs_95_tr_1700430659,0.043487726283272694,0.0014025124794630366,0.004515701697841525,0.0042092628818735526,0.0,0.0,0.08120485678262096,0.030645155130832533,0.0,0.0
C1_facs_96_tr_1700430648,0.02219833378278234,0.01929208080566037,0.012603622370666335,0.0,0.11504740144410706,0.13922107714874848,9.430730403288595e-05,0.0,0.0,0.0
C1_facs_97_tr_1700430679,0.0,0.07621978044304523,0.027340440104926866,0.011753461862575724,0.0,0.057132377168152025,0.0,0.0,0.012513975968736267,0.03562371592176424
C1_facs_98_tr_1700430568,0.0,0.008118067088100601,0.0,0.04027847923064404,0.0020639142754952087,0.046356761017072756,0.0,0.0,0.0,0.02436312955448228
C1_facs_98_tr_1700430567,0.0,0.0,0.0,0.01298324566465243,0.01645629369415793,0.03672135620764836,0.05552917829261389,0.0,0.0,0.0
C1_facs_98_tr_1700430563,0.029337074231580027,0.0,0.011276585617665922,0.012910217458114461,0.0,0.0,0.045909676354811864,0.08357724828851136,0.018373339048109165,0.0
C1_facs_99_tr_1700431959,0.0,0.0,0.0,0.0,0.0,0.0,0.148442636818208,0.0,0.0,0.0
C1_facs_100_tr_1700431619,0.0,0.0,0.0,0.0,0.014199340917995549,0.0,0.05239380113428735,0.0,0.002618751754177959,0.017115546395912232
C1_facs_100_tr_1700431616,0.011531954535502193,0.0,0.0020794897230975652,0.0,0.02419797517690818,0.0,0.008301824197569939,0.024314407120601816,0.08273657368081551,0.0
C1_facs_100_tr_1700431621,0.01727950052819887,0.0,0.0,0.0,0.02634503330504704,0.0,0.08548276746091474,0.060846152697136446,0.008869862401464113,0.0
C1_facs_101_tr_1700432161,0.012367977844495509,0.0,0.005942728234410034,0.023695434167315465,0.0,0.0,0.12845916078710212,0.003877575850618415,0.009199573425340342,0.0
C1_facs_104_tr_1700430014,0.030480666730083268,0.00041413034046600144,0.0,0.002044258341236429,0.0,0.0,0.0864284278340646,7.599826402683802e-06,0.009998544412194884,0.0
C1_facs_104_tr_1700430018,0.04110136579001156,0.005825974368645244,0.013168475401092337,0.05505626656735612,0.0,0.10867413018330842,0.004543007325275329,0.031474370927000034,0.03686210914857454,0.07018942867313617
C1_facs_107_tr_1700431303,0.01535970894600569,0.0,0.0,0.0,0.0,0.0058741902981529455,0.06712628498230497,0.0,0.0,0.0
C1_facs_107_tr_1700431305,0.0,0.0,0.0,0.16001406457530667,0.0,0.0,0.0,0.0,0.0,0.0
C1_facs_108_tr_1700432653,0.04167708867288252,0.029860690877851252,0.006135306135796358,0.004091176632081924,0.008717609735724366,0.009306673244274945,0.035089805600367126,0.0,0.0,0.026107242237217748
C1_facs_108_tr_1700432650,0.015897908763770792,0.0,0.002061011980014249,0.003562781749016417,0.03860034222959977,0.0,0.00614075172960568,0.0,0.0,0.0
C1_facs_108_tr_1700432654,0.0,0.0,0.0,0.0,0.0,0.0,0.09480726407765054,0.014542849466436745,0.010590542119973343,0.0
C1_facs_109_tr_1700430310,0.0,0.0,0.015442014308550075,0.02127453750811709,0.0,0.0,0.01074864760259026,0.27642258895297905,0.0,0.006413088074073961
C1_facs_110_tr_1700429690,0.0,0.006453064383158567,0.0,0.04388090733871777,0.0022019749877505625,0.038856466819279144,0.015312038968697194,0.04251705043684631,0.0,0.05616845153391194
C1_facs_111_tr_1700430785,0.0,0.0,0.004247416811047276,0.014790797490694873,0.18241808974582924,0.038745223968983396,0.001722690369201598,0.032100080879975394,0.017912781360215693,0.025725019456048378
C1_facs_113_tr_1700431583,0.033636985436185325,0.034946195410788576,0.0,0.0,0.21687649323762623,0.01825971172726473,0.016922149721735228,0.02043918283182037,0.0,0.033705403179689924
C1_facs_116_tr_1700430692,0.027061754653929807,0.0,0.0,0.016297945736211173,0.0003457230488045566,0.0,0.0,0.0,0.05847808026066446,0.0
C1_facs_117_tr_1700430217,0.02423583741831878,0.005859449203157343,0.0,0.0,0.00038621311319395643,0.0,0.07682822464365303,0.0,0.03357770608029044,0.018278292064397943
C1_facs_117_tr_1700430214,0.009099758676806872,0.0,0.005980248832965748,0.00567514279377105,0.0003264202912006511,0.0003537699309665162,0.028030848585854563,0.0,0.0,0.0
C1_facs_118_tr_1700431576,0.0,0.0,0.0,0.040397577430420384,0.1271595261699346,0.0,0.0,0.0,0.0,0.0
C1_facs_118_tr_1700431577,0.00047544712548653906,0.0,0.0,0.1548126777945897,0.0,0.0,0.009069646648804048,0.0,0.0,0.0
C1_facs_119_tr_1700432609,0.0,0.12354724532702396,0.01025142102445773,0.0,0.0,0.009545197491322523,0.01772668602158345,0.07988160602235957,0.023415788252055855,0.0
C1_facs_119_tr_1700432604,0.022497020312169692,0.0,0.07406352626669137,0.01789111221121827,0.0,0.0,0.0052405880685505845,0.013129922727354196,0.0,0.0
C1_facs_120_tr_1701613247,0.0,0.0,0.009635725489146657,0.0,0.0,0.008622938334510522,0.057915471233016845,0.0,0.0,0.00627331247724796
C1_facs_120_tr_1701613244,0.0,0.061493584016740155,0.0,0.06431175985036258,0.01714055648421786,0.03182844369499449,0.037331076350858736,0.0,0.010920978202728575,0.0
C1_facs_121_region_1700260881722_1257,0.0024057768868859675,0.0013918689312590966,0.03841454230148324,0.0,0.004908648494963942,0.0,0.08527839803414235,0.02432235580318651,0.049527468027960264,0.0
C1_facs_121_region_1700261005294_1293,0.008676828413283105,0.026983444669761342,0.015292118290652492,0.007679720116383122,0.0,0.0,0.08332577045778422,0.08420103115532217,0.008611656197625672,0.0015766501457595552
C1_facs_123_region_1700261645890_1439,0.0,0.0,0.0068621802887753455,0.0,0.0,0.0,0.09766937753719805,0.0,0.0,0.0
C1_facs_123_region_1700261678925_1451,0.0023928944735453514,0.02183584815058336,0.0,0.0,0.03034012897560147,0.0035476861375182606,0.07406051695011887,0.01279223349807983,0.0,0.010460146548163846
C1_facs_124_region_1700261824321_1481,0.0,0.006106046185574877,0.0,0.003986253129375848,0.03931030507564557,0.0,0.03875245958748239,0.008364899356190923,0.050056599230339956,0.008013896643494887
C1_facs_124_region_1700261827545_1484,0.0008224673873156998,0.0,0.003342751075754987,0.0,0.0,0.0,0.11770008821780707,0.001546689477970024,0.06111731502357334,0.036582343276778714
C1_facs_125_region_1700262591140_1592,0.0,0.0,0.005213543258118156,0.034920312167643124,0.0,0.2097628375017765,0.07546477377091824,0.018217823725502662,0.06998852701222685,0.05420679325291594
C1_facs_133_tr_1700322755,0.0,0.0,0.0,0.029447810776514437,0.007810594053647244,0.06234399579585555,0.0,0.015536865335729308,0.10501910870919164,0.0
C1_facs_134_tr_1700322766,0.0,0.03417355767216208,0.0,0.03515975498057271,0.0,0.04375890459597978,0.0,0.01412533763059648,0.0,0.1477583942066787
C1_facs_136_tr_1700322475,0.008933050523296113,0.03508105987288099,0.0,0.0,0.011462441891896985,0.0,0.08733564649319205,0.0059192346657273714,0.0,0.013431719876428067
C1_facs_136_tr_1700322477,0.008793169581731868,0.0,0.023903794805931633,0.0,0.0,0.003917039333764519,0.04492489710626075,0.012171217478839511,0.017629578402156315,0.0
C1_facs_137_tr_1700429921,0.0,0.1399283705254586,0.01095212525119891,0.0,0.0,0.0,0.01060723450704982,0.0,0.0033586718339128174,0.0
C1_facs_137_tr_1700429924,0.0,0.09307992293505549,0.12541234800302184,0.004765891900069251,0.0002288220053882145,0.01275454510842475,0.009989125093220773,0.07136848448452884,0.009002130390835942,0.01622449631975409
